frame,time_s,faces,emotions,activity,motion_score,motion_z,anomaly
2550,85.0,0,,movimento,5.711561,0.4556,0
2551,85.033,0,,parado,4.275678,-0.1136,0
2552,85.067,0,,parado,0.08955,-1.812,0
2553,85.1,0,,movimento,4.719246,0.0777,0
2554,85.133,0,,movimento,5.276739,0.3076,0
2555,85.167,0,,movimento,5.631475,0.4567,0
2556,85.2,0,,movimento,4.85129,0.137,0
2557,85.233,0,,movimento,6.086099,0.6381,0
2558,85.267,0,,parado,0.089648,-1.8112,0
2559,85.3,0,,movimento,4.66559,0.0622,0
2560,85.333,0,,parado,3.964213,-0.2163,0
2561,85.367,0,,movimento,5.488486,0.4038,0
2562,85.4,0,,movimento,6.261051,0.7081,0
2563,85.433,0,,movimento,5.450969,0.3763,0
2564,85.467,0,,parado,0.037007,-1.8316,0
2565,85.5,0,,parado,0.029605,-1.8341,0
2566,85.533,0,,movimento,4.538938,0.0123,0
2567,85.567,0,,parado,4.061952,-0.1745,0
2568,85.6,0,,movimento,4.519226,0.0187,0
2569,85.633,0,,parado,0.023729,-1.8256,0
2570,85.667,0,,movimento,4.706813,0.1044,0
2571,85.7,0,,parado,4.391003,-0.0194,0
2572,85.733,0,,parado,4.192028,-0.0832,0
2573,85.767,0,,parado,4.226962,-0.0513,0
2574,85.8,0,,parado,4.25948,-0.0174,0
2575,85.833,0,,parado,0.027757,-1.8489,0
2576,85.867,0,,parado,4.130612,-0.0673,0
2577,85.9,0,,parado,4.03224,-0.1081,0
2578,85.933,0,,movimento,5.912942,0.7077,0
2579,85.967,0,,movimento,5.229744,0.4186,0
2580,86.0,0,,parado,3.715204,-0.2336,0
2581,86.033,0,,movimento_brusco,44.265969,8.2764,1
2582,86.067,0,,parado,0.164118,-0.9455,0
2583,86.1,0,,parado,2.370197,-0.4774,0
2584,86.133,1,neutral,parado,2.831354,-0.3772,0
2585,86.167,0,,parado,2.687363,-0.4045,0
2586,86.2,0,,parado,2.807105,-0.3766,0
2587,86.233,1,neutral,parado,2.777364,-0.3756,0
2588,86.267,1,neutral,parado,0.2126,-0.9104,0
2589,86.3,1,neutral,parado,2.526966,-0.4197,0
2590,86.333,0,,parado,2.671788,-0.3828,0
2591,86.367,1,neutral,parado,2.829776,-0.3433,0
2592,86.4,1,neutral,parado,2.700977,-0.3642,0
2593,86.433,1,neutral,parado,2.886147,-0.3234,0
2594,86.467,1,neutral,parado,0.207426,-0.8804,0
2595,86.5,1,neutral,parado,3.055246,-0.2967,0
2596,86.533,1,neutral,parado,0.240735,-0.8724,0
2597,86.567,1,neutral,parado,3.146602,-0.2665,0
2598,86.6,1,neutral,parado,3.206178,-0.2468,0
2599,86.633,1,neutral,parado,0.014715,-0.9104,0
2600,86.667,1,neutral,parado,3.293498,-0.2221,0
2601,86.7,1,neutral,parado,3.728783,-0.1295,0
2602,86.733,1,neutral,parado,3.909779,-0.0894,0
2603,86.767,0,,parado,3.791576,-0.1108,0
2604,86.8,0,,parado,3.976254,-0.0654,0
2605,86.833,0,,parado,0.002882,-0.8935,0
2606,86.867,0,,parado,4.149663,-0.0209,0
2607,86.9,0,,movimento,4.285397,0.0128,0
2608,86.933,0,,movimento,4.415214,0.0459,0
2609,86.967,0,,movimento,4.399417,0.0485,0
2610,87.0,0,,movimento,4.355578,0.0461,0
2611,87.033,1,neutral,movimento,4.338381,0.0481,0
2612,87.067,1,neutral,parado,0.089074,-0.8482,0
2613,87.1,1,neutral,movimento,4.240622,0.0358,0
2614,87.133,1,neutral,movimento,4.373951,0.0671,0
2615,87.167,1,neutral,movimento,4.223415,0.0398,0
2616,87.2,1,neutral,movimento,4.417389,0.083,0
2617,87.233,1,neutral,movimento,4.601416,0.123,0
2618,87.267,1,neutral,parado,0.239952,-0.8023,0
2619,87.3,1,neutral,movimento,4.727425,0.149,0
2620,87.333,1,neutral,movimento,4.813703,0.1693,0
2621,87.367,1,neutral,movimento,4.984597,0.2082,0
2622,87.4,1,neutral,movimento,5.091055,0.2358,0
2623,87.433,1,neutral,movimento,5.10554,0.242,0
2624,87.467,1,neutral,parado,0.086467,-0.8274,0
2625,87.5,1,neutral,movimento,5.17885,0.2462,0
2626,87.533,1,neutral,parado,0.151166,-0.8158,0
2627,87.567,1,neutral,movimento,5.191783,0.2557,0
2628,87.6,1,neutral,movimento,5.241098,0.2646,0
2629,87.633,1,neutral,parado,0.007238,-0.8495,0
2630,87.667,1,neutral,movimento,5.442937,0.308,0
2631,87.7,1,neutral,movimento,5.338202,0.2901,0
2632,87.733,1,neutral,movimento,5.364744,0.2975,0
2633,87.767,1,neutral,movimento,5.270449,0.276,0
2634,87.8,0,,movimento,5.072476,0.2314,0
2635,87.833,0,,parado,0.020658,-0.846,0
2636,87.867,1,neutral,movimento,4.839742,0.1815,0
2637,87.9,1,neutral,movimento,4.652279,0.1419,0
2638,87.933,1,neutral,movimento,4.514587,0.1171,0
2639,87.967,1,neutral,movimento,4.261197,0.0692,0
2640,88.0,1,neutral,movimento,4.229059,0.0659,0
2641,88.033,1,neutral,movimento,4.208394,0.0617,0
2642,88.067,1,neutral,parado,0.219694,-0.7932,0
2643,88.1,1,neutral,movimento,4.462762,0.1165,0
2644,88.133,1,neutral,movimento,4.710374,0.171,0
2645,88.167,1,neutral,movimento,4.57841,0.1453,0
2646,88.2,1,neutral,movimento,4.50453,0.1303,0
2647,88.233,1,neutral,movimento,4.239859,0.078,0
2648,88.267,1,neutral,parado,0.063862,-0.8187,0
2649,88.3,1,neutral,movimento,4.410594,0.1153,0
2650,88.333,1,neutral,movimento,4.534512,0.1406,0
2651,88.367,1,neutral,movimento,4.549084,0.146,0
2652,88.4,1,neutral,movimento,4.612389,0.1638,0
2653,88.433,1,neutral,movimento,4.363487,0.1129,0
2654,88.467,1,neutral,parado,0.211483,-0.7816,0
2655,88.5,1,neutral,movimento,4.313352,0.0918,0
2656,88.533,1,neutral,parado,0.195007,-0.7853,0
2657,88.567,1,neutral,movimento,4.345651,0.1082,0
2658,88.6,1,neutral,movimento,4.624747,0.168,0
2659,88.633,1,neutral,parado,0.029508,-0.8218,0
2660,88.667,1,neutral,movimento,4.957228,0.239,0
2661,88.7,1,neutral,movimento,4.898371,0.2251,0
2662,88.733,1,neutral,movimento,4.766394,0.1953,0
2663,88.767,1,neutral,movimento,4.429748,0.1223,0
2664,88.8,1,neutral,movimento,4.73226,0.1862,0
2665,88.833,1,neutral,parado,0.015974,-0.8289,0
2666,88.867,1,neutral,movimento,4.965645,0.2344,0
2667,88.9,1,neutral,movimento,4.94446,0.2276,0
2668,88.933,1,neutral,movimento,4.970745,0.2357,0
2669,88.967,1,neutral,movimento,5.377611,0.3229,0
2670,89.0,1,neutral,movimento,5.461259,0.3365,0
2671,89.033,1,neutral,movimento,5.48806,1.106,0
2672,89.067,1,neutral,parado,0.092694,-1.8431,0
2673,89.1,1,neutral,movimento,5.369103,1.0184,0
2674,89.133,1,neutral,movimento,5.440719,1.036,0
2675,89.167,1,neutral,movimento,5.499984,1.0459,0
2676,89.2,1,neutral,movimento,5.402699,0.9737,0
2677,89.233,1,neutral,movimento,5.495605,1.0027,0
2678,89.267,1,neutral,parado,0.182538,-1.8335,0
2679,89.3,1,neutral,movimento,5.360416,0.911,0
2680,89.333,1,neutral,movimento,5.115803,0.765,0
2681,89.367,1,neutral,movimento,4.952037,0.6645,0
2682,89.4,1,neutral,movimento,4.769093,0.5552,0
2683,89.433,1,neutral,movimento,4.773215,0.5459,0
2684,89.467,1,neutral,parado,0.110404,-1.9239,0
2685,89.5,1,neutral,movimento,4.34387,0.311,0
2686,89.533,1,neutral,parado,0.144735,-1.9111,0
2687,89.567,1,neutral,movimento,3.989251,0.1186,0
2688,89.6,1,neutral,parado,3.671246,-0.0525,0
2689,89.633,1,neutral,parado,0.013865,-1.9899,0
2690,89.667,1,neutral,parado,3.594382,-0.095,0
2691,89.7,1,neutral,parado,3.205597,-0.2978,0
2692,89.733,1,neutral,parado,3.136917,-0.3294,0
2693,89.767,1,neutral,parado,2.838886,-0.481,0
2694,89.8,1,neutral,parado,2.683917,-0.5544,0
2695,89.833,1,neutral,parado,0.051288,-1.9452,0
2696,89.867,1,neutral,parado,2.626087,-0.5757,0
2697,89.9,1,neutral,parado,2.321439,-0.723,0
2698,89.933,1,neutral,parado,2.340156,-0.6997,0
2699,89.967,1,neutral,parado,2.03946,-0.8411,0
2700,90.0,1,neutral,parado,1.786411,-0.9544,0
2701,90.033,1,neutral,parado,1.809151,-0.9241,0
2702,90.067,1,neutral,parado,0.164053,-1.7796,0
2703,90.1,1,neutral,parado,1.718432,-0.9535,0
2704,90.133,1,neutral,parado,1.590262,-0.9992,0
2705,90.167,1,neutral,parado,1.555286,-0.997,0
2706,90.2,1,neutral,parado,1.390354,-1.0588,0
2707,90.233,1,neutral,parado,1.265892,-1.0979,0
2708,90.267,1,neutral,parado,0.091274,-1.6901,0
2709,90.3,1,neutral,parado,1.139488,-1.1338,0
2710,90.333,1,neutral,parado,1.345817,-1.0076,0
2711,90.367,1,neutral,parado,1.092717,-1.1095,0
2712,90.4,1,neutral,parado,1.101911,-1.0804,0
2713,90.433,1,neutral,parado,1.194321,-1.0115,0
2714,90.467,1,neutral,parado,0.262836,-1.4797,0
2715,90.5,1,neutral,parado,1.192509,-0.9926,0
2716,90.533,1,neutral,parado,0.196923,-1.4911,0
2717,90.567,1,neutral,parado,0.929936,-1.0996,0
2718,90.6,1,neutral,parado,1.094953,-0.9949,0
2719,90.633,1,neutral,parado,0.026094,-1.5295,0
2720,90.667,1,neutral,parado,1.090782,-0.9755,0
2721,90.7,1,neutral,parado,1.138449,-0.9307,0
2722,90.733,1,neutral,parado,1.167405,-0.8958,0
2723,90.767,1,neutral,parado,1.163876,-0.8776,0
2724,90.8,1,neutral,parado,1.415649,-0.7325,0
2725,90.833,1,neutral,parado,0.010039,-1.4462,0
2726,90.867,1,neutral,parado,1.144079,-0.8508,0
2727,90.9,1,neutral,parado,0.988134,-0.9097,0
2728,90.933,1,neutral,parado,1.153503,-0.8071,0
2729,90.967,1,neutral,parado,0.92971,-0.9012,0
2730,91.0,1,neutral,parado,1.203128,-0.7452,0
2731,91.033,1,neutral,parado,1.059064,-0.8006,0
2732,91.067,1,neutral,parado,0.103799,-1.2848,0
2733,91.1,1,neutral,parado,0.999794,-0.8108,0
2734,91.133,1,neutral,parado,1.176266,-0.7036,0
2735,91.167,1,neutral,parado,1.082128,-0.7341,0
2736,91.2,1,neutral,parado,1.013015,-0.7516,0
2737,91.233,1,neutral,parado,1.098334,-0.6912,0
2738,91.267,1,neutral,parado,0.218834,-1.146,0
2739,91.3,1,neutral,parado,1.374978,-0.5352,0
2740,91.333,1,neutral,parado,1.642597,-0.3823,0
2741,91.367,1,neutral,parado,1.222565,-0.5849,0
2742,91.4,1,neutral,parado,1.303169,-0.5268,0
2743,91.433,1,neutral,parado,1.378825,-0.472,0
2744,91.467,1,neutral,parado,0.113851,-1.1406,0
2745,91.5,1,neutral,parado,1.601659,-0.3393,0
2746,91.533,1,neutral,parado,0.245348,-1.062,0
2747,91.567,1,neutral,parado,1.568088,-0.3434,0
2748,91.6,1,neutral,parado,1.711657,-0.2514,0
2749,91.633,1,neutral,parado,0.022039,-1.1652,0
2750,91.667,1,neutral,parado,1.68381,-0.2498,0
2751,91.7,1,neutral,parado,2.067452,-0.0227,0
2752,91.733,1,neutral,parado,1.34516,-0.4071,0
2753,91.767,1,neutral,parado,1.401375,-0.3599,0
2754,91.8,1,neutral,parado,1.294232,-0.4039,0
2755,91.833,1,neutral,parado,0.050233,-1.1179,0
2756,91.867,1,neutral,parado,1.157171,-0.4657,0
2757,91.9,1,neutral,parado,1.021644,-0.5275,0
2758,91.933,1,neutral,parado,1.143509,-0.4379,0
2759,91.967,1,neutral,parado,1.153194,-0.4139,0
2760,92.0,1,neutral,parado,1.016228,-0.4812,0
2761,92.033,0,,movimento_brusco,84.654743,9.292,1
2762,92.067,0,,parado,0.072592,-0.2925,0
2763,92.1,0,,parado,1.286241,-0.1499,0
2764,92.133,0,,parado,1.439625,-0.1275,0
2765,92.167,0,,parado,2.105103,-0.0478,0
2766,92.2,0,,parado,0.179122,-0.2598,0
2767,92.233,0,,parado,0.890711,-0.1733,0
2768,92.267,0,,parado,1.45355,-0.111,0
2769,92.3,0,,parado,1.452676,-0.1063,0
2770,92.333,0,,parado,1.103958,-0.1409,0
2771,92.367,0,,parado,0.031128,-0.2567,0
2772,92.4,0,,parado,1.627386,-0.0712,0
2773,92.433,0,,parado,1.684259,-0.0609,0
2774,92.467,0,,parado,1.397846,-0.0951,0
2775,92.5,0,,parado,1.085618,-0.1266,0
2776,92.533,0,,parado,0.099431,-0.2388,0
2777,92.567,0,,parado,1.26843,-0.1023,0
2778,92.6,0,,parado,1.900403,-0.0281,0
2779,92.633,0,,parado,2.032308,-0.0156,0
2780,92.667,0,,parado,1.185713,-0.109,0
2781,92.7,0,,parado,0.026973,-0.237,0
2782,92.733,0,,parado,1.163035,-0.1051,0
2783,92.767,0,,parado,1.072293,-0.1132,0
2784,92.8,0,,parado,1.224347,-0.094,0
2785,92.833,0,,parado,1.248229,-0.0928,0
2786,92.867,0,,parado,0.092027,-0.2213,0
2787,92.9,0,,parado,1.127729,-0.1018,0
2788,92.933,0,,parado,1.16597,-0.0959,0
2789,92.967,0,,parado,1.093555,-0.103,0
2790,93.0,0,,parado,1.193121,-0.0909,0
2791,93.033,0,,parado,0.014657,-0.2228,0
2792,93.067,0,,parado,1.165403,-0.093,0
2793,93.1,0,,parado,0.975273,-0.1137,0
2794,93.133,0,,parado,1.29091,-0.0774,0
2795,93.167,0,,parado,1.428241,-0.0616,0
2796,93.2,0,,parado,0.102789,-0.2109,0
2797,93.233,0,,parado,1.344813,-0.0696,0
2798,93.267,0,,parado,1.320605,-0.0739,0
2799,93.3,0,,parado,0.907644,-0.1206,0
2800,93.333,0,,parado,1.555401,-0.0471,0
2801,93.367,0,,parado,0.014191,-0.2212,0
2802,93.4,0,,parado,1.668288,-0.0336,0
2803,93.433,0,,parado,1.38991,-0.0656,0
2804,93.467,0,,parado,1.109352,-0.0986,0
2805,93.5,0,,parado,0.947954,-0.1167,0
2806,93.533,0,,parado,0.098014,-0.2133,0
2807,93.567,0,,movimento,2.804524,0.0925,0
2808,93.6,0,,movimento,2.06908,0.0075,0
2809,93.633,0,,parado,1.557114,-0.0527,0
2810,93.667,0,,parado,1.820477,-0.0237,0
2811,93.7,0,,parado,0.016658,-0.2277,0
2812,93.733,0,,parado,1.572865,-0.0509,0
2813,93.767,0,,parado,1.683268,-0.039,0
2814,93.8,0,,parado,1.545557,-0.0549,0
2815,93.833,0,,parado,1.130661,-0.1036,0
2816,93.867,0,,parado,0.117899,-0.2176,0
2817,93.9,0,,parado,1.70054,-0.0383,0
2818,93.933,0,,parado,1.66772,-0.0426,0
2819,93.967,0,,parado,1.441456,-0.0691,0
2820,94.0,0,,movimento,2.098389,0.0046,0
2821,94.033,0,,parado,0.018036,-0.231,0
2822,94.067,0,,parado,1.321768,-0.0841,0
2823,94.1,0,,parado,1.120598,-0.1072,0
2824,94.133,0,,parado,1.727254,-0.0387,0
2825,94.167,0,,parado,1.966144,-0.0126,0
2826,94.2,0,,parado,0.108504,-0.2231,0
2827,94.233,0,,parado,1.963791,-0.0128,0
2828,94.267,0,,parado,1.690383,-0.0459,0
2829,94.3,0,,parado,1.278219,-0.0927,0
2830,94.333,0,,parado,1.520724,-0.0649,0
2831,94.367,0,,parado,0.029215,-0.2333,0
2832,94.4,0,,parado,1.782144,-0.0342,0
2833,94.433,0,,parado,1.710251,-0.0428,0
2834,94.467,0,,parado,1.562292,-0.0615,0
2835,94.5,0,,parado,1.13863,-0.1092,0
2836,94.533,0,,parado,0.109987,-0.2263,0
2837,94.567,0,,parado,1.784695,-0.0357,0
2838,94.6,0,,movimento,2.171476,0.0078,0
2839,94.633,0,,movimento,2.13282,0.0007,0
2840,94.667,0,,parado,2.02295,-0.0122,0
2841,94.7,0,,parado,0.017762,-0.2382,0
2842,94.733,0,,parado,1.959872,-0.0176,0
2843,94.767,0,,movimento,2.282577,0.0181,0
2844,94.8,0,,parado,2.111051,-0.0025,0
2845,94.833,0,,parado,1.890138,-0.03,0
2846,94.867,0,,parado,0.123643,-0.2301,0
2847,94.9,0,,movimento,2.357962,0.0229,0
2848,94.933,0,,movimento,2.205061,0.0041,0
2849,94.967,0,,parado,1.884518,-0.0333,0
2850,95.0,0,,parado,2.147777,-0.0048,0
2851,95.033,0,,parado,0.018842,-1.7301,0
2852,95.067,0,,movimento,2.025107,1.0705,0
2853,95.1,1,neutral,movimento,2.386962,1.5455,0
2854,95.133,1,neutral,movimento,2.741817,1.9776,0
2855,95.167,1,neutral,movimento,2.500766,1.6281,0
2856,95.2,1,neutral,parado,0.238676,-1.4468,0
2857,95.233,0,,movimento,2.183497,1.1714,0
2858,95.267,0,,movimento,1.800328,0.6468,0
2859,95.3,0,,movimento,2.571724,1.6452,0
2860,95.333,0,,movimento,2.207163,1.1369,0
2861,95.367,0,,parado,0.013339,-1.7566,0
2862,95.4,0,,movimento,1.704455,0.4723,0
2863,95.433,0,,movimento,2.200162,1.1116,0
2864,95.467,0,,movimento,2.675052,1.6877,0
2865,95.5,0,,movimento,2.162834,1.0068,0
2866,95.533,0,,parado,0.113542,-1.623,0
2867,95.567,0,,movimento,1.577306,0.2511,0
2868,95.6,0,,movimento,1.609656,0.2973,0
2869,95.633,0,,movimento,1.708785,0.4306,0
2870,95.667,0,,movimento,2.273532,1.1353,0
2871,95.7,0,,parado,0.012961,-1.7585,0
2872,95.733,0,,movimento,2.19963,1.0202,0
2873,95.767,0,,movimento,1.525623,0.1559,0
2874,95.8,0,,movimento,1.587408,0.2294,0
2875,95.833,0,,movimento,1.979822,0.7172,0
2876,95.867,0,,parado,0.122301,-1.6449,0
2877,95.9,0,,movimento,2.303724,1.1057,0
2878,95.933,0,,movimento,2.270439,1.0423,0
2879,95.967,0,,movimento,2.21932,0.9584,0
2880,96.0,0,,movimento,2.289363,1.0254,0
2881,96.033,0,,parado,0.015048,-1.8063,0
2882,96.067,0,,movimento,1.91037,0.5427,0
2883,96.1,0,,movimento,1.942913,0.57,0
2884,96.133,0,,movimento,2.380237,1.0921,0
2885,96.167,0,,movimento,1.702378,0.2501,0
2886,96.2,0,,parado,0.111442,-1.7168,0
2887,96.233,0,,movimento,2.085991,0.7123,0
2888,96.267,0,,movimento,1.73366,0.2721,0
2889,96.3,0,,movimento,1.541682,0.0269,0
2890,96.333,0,,movimento,2.038382,0.6331,0
2891,96.367,0,,parado,0.016302,-1.8623,0
2892,96.4,0,,movimento,2.412305,1.0774,0
2893,96.433,0,,movimento,2.337806,0.9682,0
2894,96.467,0,,movimento,2.234616,0.8252,0
2895,96.5,0,,movimento,1.851021,0.3469,0
2896,96.533,0,,parado,0.116483,-1.7705,0
2897,96.567,0,,movimento,2.263517,0.8652,0
2898,96.6,0,,movimento,2.084176,0.6441,0
2899,96.633,0,,movimento,2.021289,0.5593,0
2900,96.667,0,,movimento,2.554907,1.1961,0
2901,96.7,0,,parado,0.008267,-1.9099,0
2902,96.733,0,,parado,1.441277,-0.1604,0
2903,96.767,0,,movimento,1.799826,0.2751,0
2904,96.8,0,,movimento,2.199682,0.7513,0
2905,96.833,0,,movimento,1.672395,0.1034,0
2906,96.867,0,,parado,0.107243,-1.8009,0
2907,96.9,0,,movimento,2.327961,0.8889,0
2908,96.933,0,,movimento,2.161965,0.6794,0
2909,96.967,0,,movimento,2.096153,0.5901,0
2910,97.0,0,,movimento,1.905192,0.3627,0
2911,97.033,0,,parado,0.016668,-1.9182,0
2912,97.067,0,,movimento,1.983722,0.4485,0
2913,97.1,0,,movimento,2.824144,1.4265,0
2914,97.133,0,,movimento,2.879953,1.4602,0
2915,97.167,0,,movimento,2.033285,0.4589,0
2916,97.2,0,,parado,0.122781,-1.7981,0
2917,97.233,0,,parado,1.474715,-0.1947,0
2918,97.267,0,,movimento,1.904186,0.31,0
2919,97.3,0,,movimento,2.662407,1.1795,0
2920,97.333,0,,movimento,2.21365,0.6425,0
2921,97.367,0,,parado,0.014532,-1.9313,0
2922,97.4,0,,movimento,1.795802,0.1532,0
2923,97.433,0,,parado,1.439422,-0.2602,0
2924,97.467,0,,movimento,1.827896,0.1908,0
2925,97.5,0,,movimento,2.875383,1.3814,0
2926,97.533,0,,parado,0.109872,-1.8255,0
2927,97.567,0,,movimento,2.368701,0.7837,0
2928,97.6,0,,movimento,2.222395,0.6137,0
2929,97.633,0,,movimento,1.742389,0.0643,0
2930,97.667,0,,movimento,2.069371,0.4419,0
2931,97.7,0,,parado,0.015148,-1.934,0
2932,97.733,0,,movimento,2.411119,0.8286,0
2933,97.767,0,,movimento,2.091759,0.4635,0
2934,97.8,0,,movimento,2.529641,0.9599,0
2935,97.833,0,,parado,1.526069,-0.1894,0
2936,97.867,0,,parado,0.114366,-1.8124,0
2937,97.9,0,,movimento,1.715901,0.0373,0
2938,97.933,0,,movimento,2.176411,0.569,0
2939,97.967,0,,movimento,2.323219,0.7308,0
2940,98.0,0,,movimento,2.337907,0.7441,0
2941,98.033,0,,movimento_brusco,68.617645,9.3651,1
2942,98.067,0,,parado,0.092103,-0.3308,0
2943,98.1,0,,parado,0.774569,-0.2317,0
2944,98.133,0,,parado,0.595411,-0.2536,0
2945,98.167,0,,parado,0.524415,-0.2604,0
2946,98.2,0,,parado,0.772955,-0.2262,0
2947,98.233,0,,parado,0.747331,-0.2275,0
2948,98.267,0,,parado,0.110101,-0.3147,0
2949,98.3,1,neutral,parado,0.848853,-0.2076,0
2950,98.333,1,neutral,parado,1.008013,-0.1832,0
2951,98.367,0,,parado,1.000114,-0.186,0
2952,98.4,1,neutral,parado,1.331357,-0.1386,0
2953,98.433,0,,parado,1.484709,-0.1158,0
2954,98.467,0,,parado,0.092189,-0.3082,0
2955,98.5,0,,parado,1.36679,-0.1271,0
2956,98.533,0,,parado,1.686585,-0.0845,0
2957,98.567,0,,parado,1.599002,-0.0969,0
2958,98.6,0,,parado,1.623872,-0.0934,0
2959,98.633,0,,parado,0.021202,-0.3168,0
2960,98.667,0,,parado,1.704304,-0.0784,0
2961,98.7,0,,parado,1.74783,-0.075,0
2962,98.733,0,,parado,1.887542,-0.0548,0
2963,98.767,0,,parado,2.008277,-0.0385,0
2964,98.8,0,,parado,2.116847,-0.024,0
2965,98.833,0,,parado,0.024041,-0.3163,0
2966,98.867,0,,parado,2.251501,-0.0053,0
2967,98.9,0,,parado,2.283518,-0.0008,0
2968,98.933,0,,movimento,2.476842,0.0262,0
2969,98.967,0,,movimento,2.544776,0.0353,0
2970,99.0,0,,movimento,2.803012,0.071,0
2971,99.033,0,,movimento,2.831777,0.0706,0
2972,99.067,0,,parado,0.120228,-0.3094,0
2973,99.1,0,,movimento,2.728554,0.0576,0
2974,99.133,0,,movimento,2.925335,0.0845,0
2975,99.167,0,,movimento,2.897371,0.0787,0
2976,99.2,0,,movimento,2.966189,0.084,0
2977,99.233,0,,movimento,3.066638,0.0966,0
2978,99.267,0,,parado,0.094951,-0.3204,0
2979,99.3,0,,movimento,3.08806,0.0997,0
2980,99.333,0,,movimento,3.465266,0.1507,0
2981,99.367,0,,movimento,3.827542,0.196,0
2982,99.4,0,,movimento,4.376545,0.2703,0
2983,99.433,0,,movimento,4.865189,0.3351,0
2984,99.467,0,,parado,0.098034,-0.3338,0
2985,99.5,0,,movimento,5.088263,0.3644,0
2986,99.533,0,,movimento,5.189314,0.3706,0
2987,99.567,0,,movimento,5.372268,0.3912,0
2988,99.6,0,,movimento,5.640515,0.423,0
2989,99.633,0,,parado,0.009154,-0.3654,0
2990,99.667,0,,movimento,6.304444,0.5125,0
2991,99.7,0,,movimento,7.109171,0.6135,0
2992,99.733,0,,movimento,7.439628,0.6491,0
2993,99.767,0,,movimento,7.662385,0.6695,0
2994,99.8,0,,movimento,7.951268,0.699,0
2995,99.833,0,,parado,0.009079,-0.4029,0
2996,99.867,0,,movimento,8.300297,0.7353,0
2997,99.9,0,,movimento,8.09334,0.6958,0
2998,99.933,0,,movimento,7.972581,0.6686,0
2999,99.967,0,,movimento,7.959857,0.6563,0
3000,100.0,0,,movimento,7.432229,0.5742,0
3001,100.033,0,,movimento,6.935214,0.4952,0
3002,100.067,0,,parado,0.080785,-0.4432,0
3003,100.1,0,,movimento,6.17344,0.3877,0
3004,100.133,0,,movimento,5.627695,0.3085,0
3005,100.167,0,,movimento,5.047285,0.2243,0
3006,100.2,0,,movimento,4.811381,0.185,0
3007,100.233,0,,movimento,4.007093,0.0708,0
3008,100.267,0,,parado,0.13119,-0.4581,0
3009,100.3,0,,movimento,3.895854,0.0563,0
3010,100.333,0,,movimento,3.779564,0.038,0
3011,100.367,0,,parado,3.411298,-0.0177,0
3012,100.4,0,,parado,2.854208,-0.0959,0
3013,100.433,0,,parado,2.274872,-0.1768,0
3014,100.467,0,,parado,0.111034,-0.4711,0
3015,100.5,0,,parado,2.290239,-0.171,0
3016,100.533,0,,parado,3.165966,-0.0555,0
3017,100.567,0,,movimento,3.860119,0.0376,0
3018,100.6,0,,movimento,4.466139,0.1175,0
3019,100.633,0,,parado,0.014528,-0.4913,0
3020,100.667,0,,movimento,4.948622,0.1819,0
3021,100.7,0,,movimento,5.129248,0.1992,0
3022,100.733,0,,movimento,5.362435,0.2267,0
3023,100.767,0,,movimento,5.022509,0.1755,0
3024,100.8,0,,movimento,4.651475,0.1213,0
3025,100.833,0,,parado,0.043123,-0.5097,0
3026,100.867,0,,movimento,4.192309,0.0542,0
3027,100.9,0,,parado,3.077523,-0.1013,0
3028,100.933,0,,parado,2.053694,-0.242,0
3029,100.967,0,,parado,2.424787,-0.1911,0
3030,101.0,0,,parado,3.48251,-0.0473,0
3031,101.033,0,,movimento,4.15727,0.4422,0
3032,101.067,0,,parado,0.125688,-1.2606,0
3033,101.1,0,,movimento,4.925017,0.7487,0
3034,101.133,0,,movimento,5.477438,0.961,0
3035,101.167,0,,movimento,5.395816,0.9059,0
3036,101.2,0,,movimento,4.782228,0.6287,0
3037,101.233,0,,movimento,3.829776,0.2089,0
3038,101.267,0,,parado,0.092898,-1.3964,0
3039,101.3,0,,parado,2.359685,-0.4322,0
3040,101.333,0,,parado,2.509236,-0.3767,0
3041,101.367,0,,parado,2.597363,-0.348,0
3042,101.4,0,,parado,2.911615,-0.2194,0
3043,101.433,0,,parado,3.120514,-0.1364,0
3044,101.467,0,,parado,0.121849,-1.4563,0
3045,101.5,0,,parado,3.071194,-0.1673,0
3046,101.533,0,,parado,2.959592,-0.2236,0
3047,101.567,0,,parado,2.570612,-0.4021,0
3048,101.6,0,,parado,1.885151,-0.709,0
3049,101.633,0,,parado,0.045932,-1.5284,0
3050,101.667,0,,parado,1.3771,-0.9326,0
3051,101.7,0,,parado,1.834283,-0.7299,0
3052,101.733,0,,parado,2.578373,-0.4031,0
3053,101.767,0,,parado,3.044284,-0.201,0
3054,101.8,0,,parado,3.172534,-0.1493,0
3055,101.833,0,,parado,0.022674,-1.5591,0
3056,101.867,0,,parado,2.945307,-0.2548,0
3057,101.9,0,,parado,2.24375,-0.569,0
3058,101.933,0,,parado,2.004487,-0.6729,0
3059,101.967,0,,parado,1.983549,-0.6785,0
3060,102.0,0,,parado,1.999473,-0.6661,0
3061,102.033,0,,parado,2.173339,-0.5844,0
3062,102.067,0,,parado,0.08641,-1.5133,0
3063,102.1,0,,parado,2.142003,-0.5943,0
3064,102.133,0,,parado,2.004924,-0.6494,0
3065,102.167,0,,parado,1.707368,-0.7733,0
3066,102.2,0,,parado,1.525943,-0.8433,0
3067,102.233,0,,parado,1.193589,-0.9755,0
3068,102.267,0,,parado,0.112861,-1.4496,0
